,sourceID,targetID,PlayerName,StandardizedPosition,KeyPositionGroup,Year,Sum
"('clevelandwallace_sanjosestate', 'keenanallen_california_2010')",clevelandwallace_sanjosestate,keenanallen_california_2010,0.4375,1,1,1.0,0.859375
"('clinthorn_marshall', 'tripthurman_florida_2011')",clinthorn_marshall,tripthurman_florida_2011,0.4545454545454546,1,1,1.0,0.8636363636363636
"('clintvanhorn_marshall', 'christianharper_utep_2012')",clintvanhorn_marshall,christianharper_utep_2012,0.4666666666666667,1,1,1.0,0.8666666666666667
"('codyoconnell_washingtonstate', 'joeyoconnor_ohiostate_2012')",codyoconnell_washingtonstate,joeyoconnor_ohiostate_2012,0.5833333333333333,1,1,1.0,0.8958333333333333
"('colehedlund_northtexas', 'colehedlund_arkansas_2014')",colehedlund_northtexas,colehedlund_arkansas_2014,1.0,1,1,1.0,1.0
"('coleholcomb_northcarolina', 'collinscott_louisianatech_2015')",coleholcomb_northcarolina,collinscott_louisianatech_2015,0.4545454545454546,1,1,1.0,0.8636363636363636
"('colemadison_washingtonstate', 'coleanderson_iowastate_2014')",colemadison_washingtonstate,coleanderson_iowastate_2014,0.6666666666666667,1,1,1.0,0.9166666666666667
"('colinferrell_kentstate', 'lancecarson_oklahomastate_2002')",colinferrell_kentstate,lancecarson_oklahomastate_2002,0.25,1,1,1.0,0.8125
"('collincollinbuchanan_miamiofohio', 'addisonbachman_arizona_2011')",collincollinbuchanan_miamiofohio,addisonbachman_arizona_2011,0.4,1,1,1.0,0.85
"('connorvikupitz_airforce', 'connordintino_pittsburgh_2014')",connorvikupitz_airforce,connordintino_pittsburgh_2014,0.5714285714285714,1,1,1.0,0.8928571428571428
"('cordarrosouthern_southernmississippi', 'darringtonsentimore_alabama_2009')",cordarrosouthern_southernmississippi,darringtonsentimore_alabama_2009,0.26315789473684215,1,1,1.0,0.8157894736842105
"('coreysutton_appalachianstate', 'coreysutton_kansasstate_2016')",coreysutton_appalachianstate,coreysutton_kansasstate_2016,1.0,1,1,1.0,1.0
"('coreytrim_louisianalafayette', 'coreybell_boisestate_2011')",coreytrim_louisianalafayette,coreybell_boisestate_2011,0.5555555555555556,1,1,1.0,0.8888888888888888
"('corygrissom_southflorida', 'roddavis_texasam_2008')",corygrissom_southflorida,roddavis_texasam_2008,0.2727272727272727,1,1,1.0,0.8181818181818181
"('coryhenry_floridaatlantic', 'dvantehenry_oregonstate_2011')",coryhenry_floridaatlantic,dvantehenry_oregonstate_2011,0.4545454545454546,1,1,1.0,0.8636363636363636
"('dadinicolas_virginiatech', 'troyniklas_notredame_2011')",dadinicolas_virginiatech,troyniklas_notredame_2011,0.4545454545454546,1,1,1.0,0.8636363636363636
"('daltonschomp_floridaatlantic', 'colbycooke_vanderbilt_2012')",daltonschomp_floridaatlantic,colbycooke_vanderbilt_2012,0.25,1,1,1.0,0.8125
"('dalyndawkins_coloradostate', 'dalyndawkins_purdue_2013')",dalyndawkins_coloradostate,dalyndawkins_purdue_2013,1.0,1,1,1.0,1.0
"('damoncromartiesmith_utep', 'jonathanharris_sanjosestate_2007')",damoncromartiesmith_utep,jonathanharris_sanjosestate_2007,0.21052631578947367,1,1,1.0,0.8026315789473684
"('damonhazelton_virginiatech', 'damonhazelton_ballstate_2016')",damonhazelton_virginiatech,damonhazelton_ballstate_2016,1.0,1,1,1.0,1.0
"('daneroy_houston', 'samloy_vanderbilt_2016')",daneroy_houston,samloy_vanderbilt_2016,0.4285714285714286,1,1,1.0,0.8571428571428572
"('dangiorano_cincinnati', 'jessebowman_mississippistate_2007')",dangiorano_cincinnati,jessebowman_mississippistate_2007,0.18181818181818177,1,1,1.0,0.7954545454545454
"('danielbrunskill_sandiegostate', 'danielburton_iowastate_2012')",danielbrunskill_sandiegostate,danielburton_iowastate_2012,0.5333333333333333,1,1,1.0,0.8833333333333333
"('danielquave_louisianalafayette', 'danielquave_louisiana_2010')",danielquave_louisianalafayette,danielquave_louisiana_2010,1.0,1,1,1.0,1.0
"('danmuir_kentstate', 'lancecarson_oklahomastate_2002')",danmuir_kentstate,lancecarson_oklahomastate_2002,0.2727272727272727,1,1,1.0,0.8181818181818181
"('dannoneill_westernmichigan', 'khamronekolb_pennstate_2010')",dannoneill_westernmichigan,khamronekolb_pennstate_2010,0.41666666666666663,1,1,1.0,0.8541666666666666
"('darienforeman_georgiasouthern', 'peterforeman_newmexicostate_2012')",darienforeman_georgiasouthern,peterforeman_newmexicostate_2012,0.6153846153846154,1,1,1.0,0.9038461538461539
"('dariongriswold_arkansasstate', 'darienbryant_vanderbilt_2011')",dariongriswold_arkansasstate,darienbryant_vanderbilt_2011,0.4285714285714286,1,1,1.0,0.8571428571428572
"('dariusprelow_louisianamonroe', 'chrispayne_southcarolina_2009')",dariusprelow_louisianamonroe,chrispayne_southcarolina_2009,0.33333333333333337,1,1,1.0,0.8333333333333334
"('darrelltravis_louisianatech', 'nateadams_maryland_2014')",darrelltravis_louisianatech,nateadams_maryland_2014,0.3076923076923077,1,1,1.0,0.8269230769230769
"('darrencarrington_oregon', 'darrencarringtonii_oregon_2013')",darrencarrington_oregon,darrencarringtonii_oregon_2013,0.8888888888888888,1,1,1.0,0.9722222222222222
"('darrencarrington_utah', 'darrencarringtonii_oregon_2013')",darrencarrington_utah,darrencarringtonii_oregon_2013,0.8888888888888888,1,1,1.0,0.9722222222222222
"('darrenthellen_massachusetts', 'keenanallen_california_2010')",darrenthellen_massachusetts,keenanallen_california_2010,0.46153846153846156,1,1,1.0,0.8653846153846154
"('darrianbeavers_cincinnati', 'darrionowens_miami_2014')",darrianbeavers_cincinnati,darrionowens_miami_2014,0.5714285714285714,1,1,1.0,0.8928571428571428
"('darrionmillines_smu', 'darianmills_southalabama_2014')",darrionmillines_smu,darianmills_southalabama_2014,0.6666666666666667,1,1,1.0,0.9166666666666667
"('darrylpaulo_washingtonstate', 'dariusphilon_arkansas_2012')",darrylpaulo_washingtonstate,dariusphilon_arkansas_2012,0.5,1,1,1.0,0.875
"('davanteharris_appalachianstate', 'damienparris_houston_2013')",davanteharris_appalachianstate,damienparris_houston_2013,0.6153846153846154,1,1,1.0,0.9038461538461539
"('davidforney_navy', 'davidfoust_charlotte_2017')",davidforney_navy,davidfoust_charlotte_2017,0.6363636363636364,1,1,1.0,0.9090909090909091
"('davidfrazier_miamiofohio', 'marcellfrazier_unlv_2012')",davidfrazier_miamiofohio,marcellfrazier_unlv_2012,0.5714285714285714,1,1,1.0,0.8928571428571428
"('davidjohnson_arizonastate', 'paulnichols_arizona_2005')",davidjohnson_arizonastate,paulnichols_arizona_2005,0.16666666666666663,1,1,1.0,0.7916666666666666
"('davidoku_arkansasstate', 'centariusdonald_louisianamonroe_2010')",davidoku_arkansasstate,centariusdonald_louisianamonroe_2010,0.2666666666666667,1,1,1.0,0.8166666666666667
"('davidperales_fresnostate', 'davidbeedle_michiganstate_2014')",davidperales_fresnostate,davidbeedle_michiganstate_2014,0.6666666666666667,1,1,1.0,0.9166666666666667
"('davidwoodward_utahstate', 'davidcooper_indiana_2012')",davidwoodward_utahstate,davidcooper_indiana_2012,0.6153846153846154,1,1,1.0,0.9038461538461539
"('dayonnenunley_miamiofohio', 'daylenhall_kentucky_2011')",dayonnenunley_miamiofohio,daylenhall_kentucky_2011,0.46153846153846156,1,1,1.0,0.8653846153846154
"('ddariusjefferson_westernmichigan', 'dariusanderson_tcu_2016')",ddariusjefferson_westernmichigan,dariusanderson_tcu_2016,0.6875,1,1,1.0,0.921875
"('deehart_coloradostate', 'deehart_alabama_2011')",deehart_coloradostate,deehart_alabama_2011,1.0,1,1,1.0,1.0
"('delvonsimmons_usc', 'delvonsimmons_texastech_2011')",delvonsimmons_usc,delvonsimmons_texastech_2011,1.0,1,1,1.0,1.0
"('demarcusware_troy', 'lancecarson_oklahomastate_2002')",demarcusware_troy,lancecarson_oklahomastate_2002,0.16666666666666663,1,1,1.0,0.7916666666666666
"('demoneharris_buffalo', 'demikalharrison_northtexas_2015')",demoneharris_buffalo,demikalharrison_northtexas_2015,0.6,1,1,1.0,0.9
"('demontemeeks_airforce', 'altonmeeks_iowastate_2013')",demontemeeks_airforce,altonmeeks_iowastate_2013,0.5833333333333333,1,1,1.0,0.8958333333333333
"('deondredouglas_troy', 'dondredaley_iowastate_2012')",deondredouglas_troy,dondredaley_iowastate_2012,0.5714285714285714,1,1,1.0,0.8928571428571428
"('deonebucannon_washingtonstate', 'devontatabannah_newmexico_2010')",deonebucannon_washingtonstate,devontatabannah_newmexico_2010,0.4666666666666667,1,1,1.0,0.8666666666666667
"('deonlong_newmexico', 'dewaynepeace_arizona_2009')",deonlong_newmexico,dewaynepeace_arizona_2009,0.25,1,1,1.0,0.8125
"('deontaecrumitie_troy', 'deontaecrumitie_alabamabirmingham_2014')",deontaecrumitie_troy,deontaecrumitie_alabamabirmingham_2014,1.0,1,1,1.0,1.0
"('derekwolfe_cincinnati', 'jessebowman_mississippistate_2007')",derekwolfe_cincinnati,jessebowman_mississippistate_2007,0.2727272727272727,1,1,1.0,0.8181818181818181
"('deronsouthern_southernmississippi', 'deionbelue_alabama_2010')",deronsouthern_southernmississippi,deionbelue_alabama_2010,0.3846153846153846,1,1,1.0,0.8461538461538461
"('derrellsmith_syracuse', 'braylonmitchell_arkansas_2010')",derrellsmith_syracuse,braylonmitchell_arkansas_2010,0.33333333333333337,1,1,1.0,0.8333333333333334
"('derriusbrooks_westernkentucky', 'chrispayne_southcarolina_2009')",derriusbrooks_westernkentucky,chrispayne_southcarolina_2009,0.23076923076923073,1,1,1.0,0.8076923076923077
"('destinyvaeao_washingtonstate', 'desmondjackson_texas_2011')",destinyvaeao_washingtonstate,desmondjackson_texas_2011,0.4285714285714286,1,1,1.0,0.8571428571428572
"('dezmanmoses_tulane', 'darringtonsentimore_alabama_2009')",dezmanmoses_tulane,darringtonsentimore_alabama_2009,0.26315789473684215,1,1,1.0,0.8157894736842105
"('dinoboyd_cincinnati', 'jtboyd_eastcarolina_2012')",dinoboyd_cincinnati,jtboyd_eastcarolina_2012,0.5,1,1,1.0,0.875
"('diontaejohnson_toledo', 'jonveajohnson_toledo_2014')",diontaejohnson_toledo,jonveajohnson_toledo_2014,0.7142857142857143,1,1,1.0,0.9285714285714286
"('diontéruffin_westernkentucky', 'dionteruffin_westernkentucky_2017')",diontéruffin_westernkentucky,dionteruffin_westernkentucky_2017,0.9166666666666666,1,1,1.0,0.9791666666666666
"('diraylbriggs_bowlinggreen', 'lancecarson_oklahomastate_2002')",diraylbriggs_bowlinggreen,lancecarson_oklahomastate_2002,0.08333333333333337,1,1,1.0,0.7708333333333334
"('dmontretuggle_ohio', 'masterteague_ohiostate_2018')",dmontretuggle_ohio,masterteague_ohiostate_2018,0.46153846153846156,1,1,1.0,0.8653846153846154
"('dominiquetovell_louisianalafayette', 'dominiquetovell_louisiana_2011')",dominiquetovell_louisianalafayette,dominiquetovell_louisiana_2011,1.0,1,1,1.0,1.0
"('donnielewis_tulane', 'daniellewis_hawaii_2014')",donnielewis_tulane,daniellewis_hawaii_2014,0.7272727272727273,1,1,1.0,0.9318181818181819
"('donovanharden_georgiastate', 'jonathanwarner_pennstate_2012')",donovanharden_georgiastate,jonathanwarner_pennstate_2012,0.5,1,1,1.0,0.875
"('dontefoster_ohio', 'dontesumpter_eastcarolina_2011')",dontefoster_ohio,dontesumpter_eastcarolina_2011,0.6666666666666667,1,1,1.0,0.9166666666666667
"('dougcostin_miamiofohio', 'joshuacroslen_bowlinggreen_2017')",dougcostin_miamiofohio,joshuacroslen_bowlinggreen_2017,0.46153846153846156,1,1,1.0,0.8653846153846154
"('dqthomas_southernmississippi', 'dqthomas_middletennesseestate_2017')",dqthomas_southernmississippi,dqthomas_middletennesseestate_2017,1.0,1,1,1.0,1.0
"('drewdalmon_stanford', 'drewdalman_stanford_2017')",drewdalmon_stanford,drewdalman_stanford_2017,0.9,1,1,1.0,0.975
"('drewplittplitt_ballstate', 'drewplitt_ballstate_2016')",drewplittplitt_ballstate,drewplitt_ballstate_2016,0.6428571428571428,1,1,1.0,0.9107142857142857
"('dustincrum_kentstate', 'austinking_indiana_2015')",dustincrum_kentstate,austinking_indiana_2015,0.5,1,1,1.0,0.875
"('edefuanulofoshio_washington', 'dequanjackson_coloradostate_2018')",edefuanulofoshio_washington,dequanjackson_coloradostate_2018,0.375,1,1,1.0,0.84375
"('edwesley_tcu', 'jamalwomble_northcarolina_2008')",edwesley_tcu,jamalwomble_northcarolina_2008,0.18181818181818177,1,1,1.0,0.7954545454545454
"('edwinjackson_georgiasouthern', 'tevinjackson_texas_2010')",edwinjackson_georgiasouthern,tevinjackson_texas_2010,0.75,1,1,1.0,0.9375
"('ejiroederaine_fresnostate', 'eljroederaine_fresnostate_2011')",ejiroederaine_fresnostate,eljroederaine_fresnostate_2011,0.8461538461538461,1,1,1.0,0.9615384615384616
"('ejuanprice_pittsburgh', 'joelrich_bostoncollege_2013')",ejuanprice_pittsburgh,joelrich_bostoncollege_2013,0.4,1,1,1.0,0.85
"('ekbinns_navy', 'kodyinnes_ucla_2010')",ekbinns_navy,kodyinnes_ucla_2010,0.4444444444444444,1,1,1.0,0.8611111111111112
"('elijahmcguire_louisianalafayette', 'keivaraerussell_notredame_2012')",elijahmcguire_louisianalafayette,keivaraerussell_notredame_2012,0.2666666666666667,1,1,1.0,0.8166666666666667
"('emanueleast_eastcarolina', 'geneanderson_southernmississippi_2007')",emanueleast_eastcarolina,geneanderson_southernmississippi_2007,0.25,1,1,1.0,0.8125
"('emmanueldavis_eastcarolina', 'jonathanharris_sanjosestate_2007')",emmanueldavis_eastcarolina,jonathanharris_sanjosestate_2007,0.2857142857142857,1,1,1.0,0.8214285714285714
"('erickeena_northtexas', 'danielcadona_louisiana_2013')",erickeena_northtexas,danielcadona_louisiana_2013,0.33333333333333337,1,1,1.0,0.8333333333333334
"('ericlefeldlefeld_cincinnati', 'erickohler_washington_2010')",ericlefeldlefeld_cincinnati,erickohler_washington_2010,0.375,1,1,1.0,0.84375
"('ericomas_troy', 'lancecarson_oklahomastate_2002')",ericomas_troy,lancecarson_oklahomastate_2002,0.2727272727272727,1,1,1.0,0.8181818181818181
"('ericthomas_troy', 'bryanholmes_troy_2011')",ericthomas_troy,bryanholmes_troy_2011,0.4545454545454546,1,1,1.0,0.8636363636363636
"('ericwilson_cincinnati', 'kyriewilson_fresnostate_2011')",ericwilson_cincinnati,kyriewilson_fresnostate_2011,0.7272727272727273,1,1,1.0,0.9318181818181819
"('ernesthunter_westvirginia', 'lancecarson_oklahomastate_2002')",ernesthunter_westvirginia,lancecarson_oklahomastate_2002,0.08333333333333337,1,1,1.0,0.7708333333333334
"('ethanaguayo_sanjosestate', 'ethantucky_bostoncollege_2016')",ethanaguayo_sanjosestate,ethantucky_bostoncollege_2016,0.5454545454545454,1,1,1.0,0.8863636363636364
"('eugenekwarteng_louisiana', 'lancecarson_oklahomastate_2002')",eugenekwarteng_louisiana,lancecarson_oklahomastate_2002,0.2857142857142857,1,1,1.0,0.8214285714285714
"('evancardwell_northtexas', 'lancecarson_oklahomastate_2002')",evancardwell_northtexas,lancecarson_oklahomastate_2002,0.25,1,1,1.0,0.8125
"('evanmckissack_troy', 'ryanmack_louisville_2011')",evanmckissack_troy,ryanmack_louisville_2011,0.46153846153846156,1,1,1.0,0.8653846153846154
"('evanrodriguez_temple', 'haroldmoleni_utahstate_2008')",evanrodriguez_temple,haroldmoleni_utahstate_2008,0.23076923076923073,1,1,1.0,0.8076923076923077
"('evroythompson_newmexico', 'lancecarson_oklahomastate_2002')",evroythompson_newmexico,lancecarson_oklahomastate_2002,0.23076923076923073,1,1,1.0,0.8076923076923077
"('francisbernard_utah', 'caseybernard_olddominion_2015')",francisbernard_utah,caseybernard_olddominion_2015,0.5714285714285714,1,1,1.0,0.8928571428571428
"('frankgore_southernmississippi', 'craigelmore_kentstate_2018')",frankgore_southernmississippi,craigelmore_kentstate_2018,0.4545454545454546,1,1,1.0,0.8636363636363636
"('frankieginda_sanjosestate', 'frankginda_sanjosestate_2015')",frankieginda_sanjosestate,frankginda_sanjosestate_2015,0.8333333333333334,1,1,1.0,0.9583333333333334
"('frankiesutera_utahstate', 'frankiewilliams_purdue_2011')",frankiesutera_utahstate,frankiewilliams_purdue_2011,0.5333333333333333,1,1,1.0,0.8833333333333333
"('franklinlloyd_troy', 'lancecarson_oklahomastate_2002')",franklinlloyd_troy,lancecarson_oklahomastate_2002,0.23076923076923073,1,1,1.0,0.8076923076923077
"('freddiebishop_westernmichigan', 'fredthompson_oregonstate_2010')",freddiebishop_westernmichigan,fredthompson_oregonstate_2010,0.46153846153846156,1,1,1.0,0.8653846153846154
"('gabemarks_washingtonstate', 'raheemfalkins_alabama_2013')",gabemarks_washingtonstate,raheemfalkins_alabama_2013,0.46153846153846156,1,1,1.0,0.8653846153846154
"('gardnerminshew_washingtonstate', 'gardnerminshew_eastcarolina_2016')",gardnerminshew_washingtonstate,gardnerminshew_eastcarolina_2016,1.0,1,1,1.0,1.0
"('garrettcampbell_cincinnati', 'cameroncampbell_southflorida_2015')",garrettcampbell_cincinnati,cameroncampbell_southflorida_2015,0.6666666666666667,1,1,1.0,0.9166666666666667
"('garrettfrye_georgiasouthern', 'garrettgreenlea_texas_2011')",garrettfrye_georgiasouthern,garrettgreenlea_texas_2011,0.6,1,1,1.0,0.9
"('garrettschwettman_westernkentucky', 'garrettowens_oregonstate_2012')",garrettschwettman_westernkentucky,garrettowens_oregonstate_2012,0.5294117647058824,1,1,1.0,0.8823529411764706
"('garypeters_clemson', 'garrypeters_clemson_2010')",garypeters_clemson,garrypeters_clemson_2010,0.9090909090909091,1,1,1.0,0.9772727272727273
"('gehrigdieter_bowlinggreen', 'gehrigdieter_smu_2012')",gehrigdieter_bowlinggreen,gehrigdieter_smu_2012,1.0,1,1,1.0,1.0
"('georgewinn_cincinnati', 'cammontgomery_northtexas_2007')",georgewinn_cincinnati,cammontgomery_northtexas_2007,0.15384615384615385,1,1,1.0,0.7884615384615384
"('geraldeverett_southalabama', 'geraldchristian_florida_2010')",geraldeverett_southalabama,geraldchristian_florida_2010,0.4666666666666667,1,1,1.0,0.8666666666666667
"('geraldwillisiii_miami', 'geraldwillis_florida_2014')",geraldwillisiii_miami,geraldwillis_florida_2014,0.8,1,1,1.0,0.95
"('gerrandjohnson_louisianamonroe', 'gerrandjohnson_missouri_2011')",gerrandjohnson_louisianamonroe,gerrandjohnson_missouri_2011,1.0,1,1,1.0,1.0
"('gerrodholliman_louisville', 'gerodholliman_louisville_2012')",gerrodholliman_louisville,gerodholliman_louisville_2012,0.9285714285714286,1,1,1.0,0.9821428571428572
"('gionnipaul_utah', 'gionnipaul_miami_2011')",gionnipaul_utah,gionnipaul_miami_2011,1.0,1,1,1.0,1.0
"('grantmerka_utsa', 'brendanturelli_wyoming_2013')",grantmerka_utsa,brendanturelli_wyoming_2013,0.3571428571428571,1,1,1.0,0.8392857142857143
"('greatibe_easternmichigan', 'greglis_buffalo_2013')",greatibe_easternmichigan,greglis_buffalo_2013,0.5,1,1,1.0,0.875
"('gregbell_sandiegostate', 'gregbell_nebraska_2018')",gregbell_sandiegostate,gregbell_nebraska_2018,1.0,1,1,1.0,1.0
"('gregdulcich_ucla', 'treypugh_northwestern_2017')",gregdulcich_ucla,treypugh_northwestern_2017,0.36363636363636365,1,1,1.0,0.8409090909090909
"('gregorygrate_middletennesseestate', 'gemongreen_michigan_2018')",gregorygrate_middletennesseestate,gemongreen_michigan_2018,0.41666666666666663,1,1,1.0,0.8541666666666666
"('gregward_houston', 'gregwindham_ohio_2012')",gregward_houston,gregwindham_ohio_2012,0.5454545454545454,1,1,1.0,0.8863636363636364
"('griffinlandrum_airforce', 'gregeiland_mississippistate_2016')",griffinlandrum_airforce,gregeiland_mississippistate_2016,0.5,1,1,1.0,0.875
"('hamilcarrashedjr_oregonstate', 'jamesprather_northwestern_2014')",hamilcarrashedjr_oregonstate,jamesprather_northwestern_2014,0.4375,1,1,1.0,0.859375
"('haydenhunt_coloradostate', 'johnnytownsend_florida_2013')",haydenhunt_coloradostate,johnnytownsend_florida_2013,0.2857142857142857,1,1,1.0,0.8214285714285714
"('haydenpittman_alabamabirmingham', 'kylepitts_florida_2018')",haydenpittman_alabamabirmingham,kylepitts_florida_2018,0.46153846153846156,1,1,1.0,0.8653846153846154
"('haydenplinke_utep', 'haydenplinke_boisestate_2011')",haydenplinke_utep,haydenplinke_boisestate_2011,1.0,1,1,1.0,1.0
"('heathheathharding_miamiofohio', 'khariharding_auburn_2013')",heathheathharding_miamiofohio,khariharding_auburn_2013,0.5294117647058824,1,1,1.0,0.8823529411764706
"('henryanderson_oregonstate', 'lancecarson_oklahomastate_2002')",henryanderson_oregonstate,lancecarson_oklahomastate_2002,0.3846153846153846,1,1,1.0,0.8461538461538461
"('herculesmataafa_washingtonstate', 'marcussmith_texastech_2014')",herculesmataafa_washingtonstate,marcussmith_texastech_2014,0.4,1,1,1.0,0.85
"('horacemiller_utep', 'evanhailes_pennstate_2010')",horacemiller_utep,evanhailes_pennstate_2010,0.33333333333333337,1,1,1.0,0.8333333333333334
"('houstonbates_louisianatech', 'justinshanks_floridastate_2012')",houstonbates_louisianatech,justinshanks_floridastate_2012,0.41666666666666663,1,1,1.0,0.8541666666666666
"('hunteratkinson_georgiastate', 'hunterbrannon_alabama_2017')",hunteratkinson_georgiastate,hunterbrannon_alabama_2017,0.6428571428571428,1,1,1.0,0.9107142857142857
"('hunterduplessis_utsa', 'hunterpearson_virginia_2018')",hunterduplessis_utsa,hunterpearson_virginia_2018,0.5333333333333333,1,1,1.0,0.8833333333333333
"('huntermullins_alabamabirmingham', 'naterenfro_maryland_2011')",huntermullins_alabamabirmingham,naterenfro_maryland_2011,0.23076923076923073,1,1,1.0,0.8076923076923077
"('hunterreese_troy', 'hunterdonnelly_coloradostate_2016')",hunterreese_troy,hunterdonnelly_coloradostate_2016,0.5,1,1,1.0,0.875
"('ianfrye_virginia', 'seanwale_boisestate_2012')",ianfrye_virginia,seanwale_boisestate_2012,0.375,1,1,1.0,0.84375
"('ironheadgallon_georgiasouthern', 'inokengalo_smu_2014')",ironheadgallon_georgiasouthern,inokengalo_smu_2014,0.5,1,1,1.0,0.875
"('isaiahjones_eastcarolina', 'isaiahjones_floridastate_2013')",isaiahjones_eastcarolina,isaiahjones_floridastate_2013,1.0,1,1,1.0,1.0
"('isaihpead_cincinnati', 'joshhaden_bostoncollege_2008')",isaihpead_cincinnati,joshhaden_bostoncollege_2008,0.11111111111111116,1,1,1.0,0.7777777777777778
"('itaviusmathers_middletennesseestate', 'itaviusmathers_olemiss_2012')",itaviusmathers_middletennesseestate,itaviusmathers_olemiss_2012,1.0,1,1,1.0,1.0
"('jacksorenson_miamiofohio', 'jacksongleeson_baylor_2018')",jacksorenson_miamiofohio,jacksongleeson_baylor_2018,0.7142857142857143,1,1,1.0,0.9285714285714286
"('jacktyler_virginiatech', 'jakekeefer_wisconsin_2011')",jacktyler_virginiatech,jakekeefer_wisconsin_2011,0.5,1,1,1.0,0.875
"('jacobfuqua_alabamabirmingham', 'jacobcesear_wisconsin_2016')",jacobfuqua_alabamabirmingham,jacobcesear_wisconsin_2016,0.5454545454545454,1,1,1.0,0.8863636363636364
"('jacobrichard_ballstate', 'nickbrigham_maryland_2012')",jacobrichard_ballstate,nickbrigham_maryland_2012,0.5,1,1,1.0,0.875
"('jacobsims_southflorida', 'jawuanjames_tennessee_2010')",jacobsims_southflorida,jawuanjames_tennessee_2010,0.36363636363636365,1,1,1.0,0.8409090909090909
"('jacobwhite_ballstate', 'jarellwhite_cincinnati_2017')",jacobwhite_ballstate,jarellwhite_cincinnati_2017,0.6363636363636364,1,1,1.0,0.9090909090909091
"('jacquainwilliams_southflorida', 'jordanhicks_texas_2010')",jacquainwilliams_southflorida,jordanhicks_texas_2010,0.3125,1,1,1.0,0.828125
"('jadenblue_temple', 'jadanblue_temple_2017')",jadenblue_temple,jadanblue_temple_2017,0.8888888888888888,1,1,1.0,0.9722222222222222
"('jakebowling_bowlinggreen', 'jakevanginkel_boisestate_2011')",jakebowling_bowlinggreen,jakevanginkel_boisestate_2011,0.46153846153846156,1,1,1.0,0.8653846153846154
"('jakebrown_centralflorida', 'natebrown_nevada_2016')",jakebrown_centralflorida,natebrown_nevada_2016,0.7777777777777778,1,1,1.0,0.9444444444444444
"('jakecoffman_northernillinois', 'jessebowman_mississippistate_2007')",jakecoffman_northernillinois,jessebowman_mississippistate_2007,0.4545454545454546,1,1,1.0,0.8636363636363636
"('jakecollins_westernkentucky', 'jakewalsh_olddominion_2013')",jakecollins_westernkentucky,jakewalsh_olddominion_2013,0.4545454545454546,1,1,1.0,0.8636363636363636
"('jakedoughty_utahstate', 'jamesvaughters_stanford_2011')",jakedoughty_utahstate,jamesvaughters_stanford_2011,0.5,1,1,1.0,0.875
"('jakejohnson_southalabama', 'javariejohnson_maryland_2010')",jakejohnson_southalabama,javariejohnson_maryland_2010,0.7142857142857143,1,1,1.0,0.9285714285714286
"('jakejulien_easternmichigan', 'jakebailey_stanford_2015')",jakejulien_easternmichigan,jakebailey_stanford_2015,0.6,1,1,1.0,0.9
"('jakeohio_ohio', 'jakegoins_virginiatech_2011')",jakeohio_ohio,jakegoins_virginiatech_2011,0.5555555555555556,1,1,1.0,0.8888888888888888
"('jakestetz_boisestate', 'jakesyptak_rice_2018')",jakestetz_boisestate,jakesyptak_rice_2018,0.6,1,1,1.0,0.9
"('jalenthompson_washingtonstate', 'jalenthompson_southalabama_2015')",jalenthompson_washingtonstate,jalenthompson_southalabama_2015,1.0,1,1,1.0,1.0
"('jalentwyman_pittsburgh', 'jaylentwyman_pittsburgh_2017')",jalentwyman_pittsburgh,jaylentwyman_pittsburgh_2017,0.9166666666666666,1,1,1.0,0.9791666666666666
"('jamaldavis_akron', 'lamarrdavis_toledo_2015')",jamaldavis_akron,lamarrdavis_toledo_2015,0.7272727272727273,1,1,1.0,0.9318181818181819
"('jamalrobinson_louisianalafayette', 'jamalrobinson_louisiana_2011')",jamalrobinson_louisianalafayette,jamalrobinson_louisiana_2011,1.0,1,1,1.0,1.0
"('jamarcusallen_westernkentucky', 'tavadisglenn_miami_2010')",jamarcusallen_westernkentucky,tavadisglenn_miami_2010,0.3846153846153846,1,1,1.0,0.8461538461538461
"('jamarcusnelson_alabamabirmingham', 'chancenelson_texasam_2011')",jamarcusnelson_alabamabirmingham,chancenelson_texasam_2011,0.5714285714285714,1,1,1.0,0.8928571428571428
"('jamarigrant_floridaatlantic', 'paulnichols_arizona_2005')",jamarigrant_floridaatlantic,paulnichols_arizona_2005,0.18181818181818177,1,1,1.0,0.7954545454545454
"('jamellgarciawilliams_alabamabirmingham', 'raequanwilliams_michiganstate_2015')",jamellgarciawilliams_alabamabirmingham,raequanwilliams_michiganstate_2015,0.55,1,1,1.0,0.8875
"('jamesgardner_miamiofohio', 'jamesmayden_rice_2014')",jamesgardner_miamiofohio,jamesmayden_rice_2014,0.6666666666666667,1,1,1.0,0.9166666666666667
"('jameshudson_cincinnati', 'jameshendren_bostoncollege_2014')",jameshudson_cincinnati,jameshendren_bostoncollege_2014,0.6666666666666667,1,1,1.0,0.9166666666666667
"('jamesskalski_clemson', 'jamieskalski_clemson_2016')",jamesskalski_clemson,jamieskalski_clemson_2016,0.8333333333333334,1,1,1.0,0.9583333333333334
"('jameswilderjr_floridastate', 'jamesgillum_minnesota_2010')",jameswilderjr_floridastate,jamesgillum_minnesota_2010,0.5384615384615384,1,1,1.0,0.8846153846153846
"('jamiesouthern_southernmississippi', 'jessebowman_mississippistate_2007')",jamiesouthern_southernmississippi,jessebowman_mississippistate_2007,0.3076923076923077,1,1,1.0,0.8269230769230769
